shipments,trackstart,trackend,day,volume
Company_D_5_10,14,12,15,0
Company_D_5_10,14,13,14,0
Company_D_5_10,14,14,15,0
Company_E_3_13,1,1,3,0
Company_E_3_13,1,1,4,0
Company_E_3_13,1,1,8,0
Company_E_3_13,1,2,5,0
Company_E_3_13,1,3,5,0
Company_E_3_13,1,3,7,0
Company_E_3_13,1,3,14,10
Company_E_3_13,1,4,6,0
Company_E_3_13,1,4,8,0
Company_E_3_13,1,4,12,0
Company_E_3_13,1,5,7,0
Company_E_3_13,1,5,14,0
Company_E_3_13,1,6,7,0
Company_E_3_13,1,6,9,0
Company_E_3_13,1,6,15,0
Company_E_3_13,1,7,13,0
Company_E_3_13,1,8,9,0
Company_E_3_13,1,9,10,0
Company_E_3_13,1,10,11,0
Company_E_3_13,1,12,15,0
Company_E_3_13,1,13,14,0
Company_E_3_13,1,14,15,0
Company_E_3_13,2,1,3,0
Company_E_3_13,2,1,4,0
Company_E_3_13,2,1,8,0
Company_E_3_13,2,2,5,0
Company_E_3_13,2,3,5,0
Company_E_3_13,2,3,7,0
Company_E_3_13,2,3,14,10
Company_E_3_13,2,4,6,0
Company_E_3_13,2,4,8,0
Company_E_3_13,2,4,12,0
Company_E_3_13,2,5,7,0
Company_E_3_13,2,5,14,0
Company_E_3_13,2,6,7,0
Company_E_3_13,2,6,9,0
Company_E_3_13,2,6,15,0
Company_E_3_13,2,7,13,0
Company_E_3_13,2,8,9,0
Company_E_3_13,2,9,10,0
Company_E_3_13,2,10,11,0
Company_E_3_13,2,12,15,0
Company_E_3_13,2,13,14,0
Company_E_3_13,2,14,15,0
Company_E_3_13,3,1,3,0
Company_E_3_13,3,1,4,0
Company_E_3_13,3,1,8,0
Company_E_3_13,3,2,5,0
Company_E_3_13,3,3,5,3
Company_E_3_13,3,3,7,0
Company_E_3_13,3,3,14,9
Company_E_3_13,3,4,6,0
Company_E_3_13,3,4,8,0
Company_E_3_13,3,4,12,0
Company_E_3_13,3,5,7,0
Company_E_3_13,3,5,14,0
Company_E_3_13,3,6,7,0
Company_E_3_13,3,6,9,0
Company_E_3_13,3,6,15,0
Company_E_3_13,3,7,13,0
Company_E_3_13,3,8,9,0
Company_E_3_13,3,9,10,0
Company_E_3_13,3,10,11,0
Company_E_3_13,3,12,15,0
Company_E_3_13,3,13,14,0
Company_E_3_13,3,14,15,0
Company_E_3_13,4,1,3,0
Company_E_3_13,4,1,4,0
Company_E_3_13,4,1,8,0
Company_E_3_13,4,2,5,0
Company_E_3_13,4,3,5,0
Company_E_3_13,4,3,7,0
Company_E_3_13,4,3,14,0
Company_E_3_13,4,4,6,0
Company_E_3_13,4,4,8,0
Company_E_3_13,4,4,12,0
Company_E_3_13,4,5,7,0
Company_E_3_13,4,5,14,3
Company_E_3_13,4,6,7,0
Company_E_3_13,4,6,9,0
Company_E_3_13,4,6,15,0
Company_E_3_13,4,7,13,0
Company_E_3_13,4,8,9,0
Company_E_3_13,4,9,10,0
Company_E_3_13,4,10,11,0
Company_E_3_13,4,12,15,0
Company_E_3_13,4,13,14,0
Company_E_3_13,4,14,15,0
Company_E_3_13,5,1,3,0
Company_E_3_13,5,1,4,0
Company_E_3_13,5,1,8,0
Company_E_3_13,5,2,5,0
Company_E_3_13,5,3,5,0
Company_E_3_13,5,3,7,0
Company_E_3_13,5,3,14,0
Company_E_3_13,5,4,6,0
Company_E_3_13,5,4,8,0
Company_E_3_13,5,4,12,0
Company_E_3_13,5,5,7,0
Company_E_3_13,5,5,14,0
Company_E_3_13,5,6,7,0
Company_E_3_13,5,6,9,0
Company_E_3_13,5,6,15,0
Company_E_3_13,5,7,13,0
Company_E_3_13,5,8,9,0
Company_E_3_13,5,9,10,0
Company_E_3_13,5,10,11,0
Company_E_3_13,5,12,15,0
Company_E_3_13,5,13,14,0
Company_E_3_13,5,14,15,0
Company_E_3_13,6,1,3,0
Company_E_3_13,6,1,4,0
Company_E_3_13,6,1,8,0
Company_E_3_13,6,2,5,0
Company_E_3_13,6,3,5,0
Company_E_3_13,6,3,7,0
Company_E_3_13,6,3,14,0
Company_E_3_13,6,4,6,0
Company_E_3_13,6,4,8,0
Company_E_3_13,6,4,12,0
Company_E_3_13,6,5,7,0
Company_E_3_13,6,5,14,0
Company_E_3_13,6,6,7,0
Company_E_3_13,6,6,9,0
Company_E_3_13,6,6,15,0
Company_E_3_13,6,7,13,0
Company_E_3_13,6,8,9,0
Company_E_3_13,6,9,10,0
Company_E_3_13,6,10,11,0
Company_E_3_13,6,12,15,0
Company_E_3_13,6,13,14,0
Company_E_3_13,6,14,15,0
Company_E_3_13,7,1,3,0
Company_E_3_13,7,1,4,0
Company_E_3_13,7,1,8,0
Company_E_3_13,7,2,5,0
Company_E_3_13,7,3,5,0
Company_E_3_13,7,3,7,0
Company_E_3_13,7,3,14,0
Company_E_3_13,7,4,6,0
Company_E_3_13,7,4,8,0
Company_E_3_13,7,4,12,0
Company_E_3_13,7,5,7,0
Company_E_3_13,7,5,14,0
Company_E_3_13,7,6,7,0
Company_E_3_13,7,6,9,0
Company_E_3_13,7,6,15,0
Company_E_3_13,7,7,13,0
Company_E_3_13,7,8,9,0
Company_E_3_13,7,9,10,0
Company_E_3_13,7,10,11,0
Company_E_3_13,7,12,15,0
Company_E_3_13,7,13,14,0
Company_E_3_13,7,14,15,0
Company_E_3_13,8,1,3,0
Company_E_3_13,8,1,4,0
Company_E_3_13,8,1,8,0
Company_E_3_13,8,2,5,0
Company_E_3_13,8,3,5,0
Company_E_3_13,8,3,7,4
Company_E_3_13,8,3,14,0
Company_E_3_13,8,4,6,0
Company_E_3_13,8,4,8,0
Company_E_3_13,8,4,12,0
Company_E_3_13,8,5,7,0
Company_E_3_13,8,5,14,0
Company_E_3_13,8,6,7,0
Company_E_3_13,8,6,9,0
Company_E_3_13,8,6,15,0
Company_E_3_13,8,7,13,0
Company_E_3_13,8,8,9,0
Company_E_3_13,8,9,10,0
Company_E_3_13,8,10,11,0
Company_E_3_13,8,12,15,0
Company_E_3_13,8,13,14,0
Company_E_3_13,8,14,15,0
Company_E_3_13,9,1,3,0
Company_E_3_13,9,1,4,0
Company_E_3_13,9,1,8,0
Company_E_3_13,9,2,5,0
Company_E_3_13,9,3,5,0
Company_E_3_13,9,3,7,0
Company_E_3_13,9,3,14,0
Company_E_3_13,9,4,6,0
Company_E_3_13,9,4,8,0
Company_E_3_13,9,4,12,0
Company_E_3_13,9,5,7,0
Company_E_3_13,9,5,14,0
Company_E_3_13,9,6,7,0
Company_E_3_13,9,6,9,0
Company_E_3_13,9,6,15,0
Company_E_3_13,9,7,13,4
Company_E_3_13,9,8,9,0
Company_E_3_13,9,9,10,0
Company_E_3_13,9,10,11,0
Company_E_3_13,9,12,15,0
Company_E_3_13,9,13,14,0
Company_E_3_13,9,14,15,0
Company_E_3_13,10,1,3,0
Company_E_3_13,10,1,4,0
Company_E_3_13,10,1,8,0
Company_E_3_13,10,2,5,0
Company_E_3_13,10,3,5,0
Company_E_3_13,10,3,7,4
Company_E_3_13,10,3,14,0
Company_E_3_13,10,4,6,0
Company_E_3_13,10,4,8,0
Company_E_3_13,10,4,12,0
Company_E_3_13,10,5,7,0
Company_E_3_13,10,5,14,0
Company_E_3_13,10,6,7,0
Company_E_3_13,10,6,9,0
Company_E_3_13,10,6,15,0
Company_E_3_13,10,7,13,0
Company_E_3_13,10,8,9,0
Company_E_3_13,10,9,10,0
Company_E_3_13,10,10,11,0
Company_E_3_13,10,12,15,0
Company_E_3_13,10,13,14,0
Company_E_3_13,10,14,15,0
Company_E_3_13,11,1,3,0
Company_E_3_13,11,1,4,0
Company_E_3_13,11,1,8,0
Company_E_3_13,11,2,5,0
Company_E_3_13,11,3,5,0
Company_E_3_13,11,3,7,0
Company_E_3_13,11,3,14,0
Company_E_3_13,11,4,6,0
Company_E_3_13,11,4,8,0
Company_E_3_13,11,4,12,0
Company_E_3_13,11,5,7,0
Company_E_3_13,11,5,14,0
Company_E_3_13,11,6,7,0
Company_E_3_13,11,6,9,0
Company_E_3_13,11,6,15,0
Company_E_3_13,11,7,13,4
Company_E_3_13,11,8,9,0
Company_E_3_13,11,9,10,0
Company_E_3_13,11,10,11,0
Company_E_3_13,11,12,15,0
Company_E_3_13,11,13,14,0
Company_E_3_13,11,14,15,0
Company_E_3_13,12,1,3,0
Company_E_3_13,12,1,4,0
Company_E_3_13,12,1,8,0
Company_E_3_13,12,2,5,0
Company_E_3_13,12,3,5,0
Company_E_3_13,12,3,7,0
Company_E_3_13,12,3,14,0
Company_E_3_13,12,4,6,0
Company_E_3_13,12,4,8,0
Company_E_3_13,12,4,12,0
Company_E_3_13,12,5,7,0
Company_E_3_13,12,5,14,0
Company_E_3_13,12,6,7,0
Company_E_3_13,12,6,9,0
Company_E_3_13,12,6,15,0
Company_E_3_13,12,7,13,0
Company_E_3_13,12,8,9,0
Company_E_3_13,12,9,10,0
Company_E_3_13,12,10,11,0
Company_E_3_13,12,12,15,0
Company_E_3_13,12,13,14,0
Company_E_3_13,12,14,15,0
Company_E_3_13,13,1,3,0
Company_E_3_13,13,1,4,0
Company_E_3_13,13,1,8,0
Company_E_3_13,13,2,5,0
Company_E_3_13,13,3,5,0
Company_E_3_13,13,3,7,0
Company_E_3_13,13,3,14,0
Company_E_3_13,13,4,6,0
Company_E_3_13,13,4,8,0
Company_E_3_13,13,4,12,0
Company_E_3_13,13,5,7,0
Company_E_3_13,13,5,14,0
Company_E_3_13,13,6,7,0
Company_E_3_13,13,6,9,0
Company_E_3_13,13,6,15,0
Company_E_3_13,13,7,13,0
Company_E_3_13,13,8,9,0
Company_E_3_13,13,9,10,0
Company_E_3_13,13,10,11,0
Company_E_3_13,13,12,15,0
Company_E_3_13,13,13,14,0
Company_E_3_13,13,14,15,0
Company_E_3_13,14,1,3,0
Company_E_3_13,14,1,4,0
Company_E_3_13,14,1,8,0
Company_E_3_13,14,2,5,0
Company_E_3_13,14,3,5,0
Company_E_3_13,14,3,7,0
Company_E_3_13,14,3,14,0
Company_E_3_13,14,4,6,0
Company_E_3_13,14,4,8,0
Company_E_3_13,14,4,12,0
Company_E_3_13,14,5,7,0
Company_E_3_13,14,5,14,0
Company_E_3_13,14,6,7,0
Company_E_3_13,14,6,9,0
Company_E_3_13,14,6,15,0
Company_E_3_13,14,7,13,0
Company_E_3_13,14,8,9,0
Company_E_3_13,14,9,10,0
Company_E_3_13,14,10,11,0
Company_E_3_13,14,12,15,0
Company_E_3_13,14,13,14,0
Company_E_3_13,14,14,15,0
Company_E_3_15,1,1,3,0
Company_E_3_15,1,1,4,0
Company_E_3_15,1,1,8,0
Company_E_3_15,1,2,5,0
Company_E_3_15,1,3,5,0
Company_E_3_15,1,3,7,0
Company_E_3_15,1,3,14,0
Company_E_3_15,1,4,6,0
Company_E_3_15,1,4,8,0
Company_E_3_15,1,4,12,0
Company_E_3_15,1,5,7,0
Company_E_3_15,1,5,14,0
Company_E_3_15,1,6,7,0
Company_E_3_15,1,6,9,0
Company_E_3_15,1,6,15,0
Company_E_3_15,1,7,13,0
Company_E_3_15,1,8,9,0
Company_E_3_15,1,9,10,0
Company_E_3_15,1,10,11,0
Company_E_3_15,1,12,15,0
Company_E_3_15,1,13,14,0
Company_E_3_15,1,14,15,0
Company_E_3_15,2,1,3,0
Company_E_3_15,2,1,4,0
Company_E_3_15,2,1,8,0
Company_E_3_15,2,2,5,0
Company_E_3_15,2,3,5,0
Company_E_3_15,2,3,7,0
Company_E_3_15,2,3,14,0
Company_E_3_15,2,4,6,0
Company_E_3_15,2,4,8,0
Company_E_3_15,2,4,12,0
Company_E_3_15,2,5,7,0
Company_E_3_15,2,5,14,0
Company_E_3_15,2,6,7,0
Company_E_3_15,2,6,9,0
Company_E_3_15,2,6,15,0
Company_E_3_15,2,7,13,0
Company_E_3_15,2,8,9,0
Company_E_3_15,2,9,10,0
Company_E_3_15,2,10,11,0
Company_E_3_15,2,12,15,0
Company_E_3_15,2,13,14,0
Company_E_3_15,2,14,15,0
Company_E_3_15,3,1,3,0
Company_E_3_15,3,1,4,0
Company_E_3_15,3,1,8,0
Company_E_3_15,3,2,5,0
Company_E_3_15,3,3,5,0
Company_E_3_15,3,3,7,0
Company_E_3_15,3,3,14,0
Company_E_3_15,3,4,6,0
Company_E_3_15,3,4,8,0
Company_E_3_15,3,4,12,0
Company_E_3_15,3,5,7,0
Company_E_3_15,3,5,14,0
Company_E_3_15,3,6,7,0
Company_E_3_15,3,6,9,0
Company_E_3_15,3,6,15,0
Company_E_3_15,3,7,13,0
Company_E_3_15,3,8,9,0
Company_E_3_15,3,9,10,0
Company_E_3_15,3,10,11,0
Company_E_3_15,3,12,15,0
Company_E_3_15,3,13,14,0
Company_E_3_15,3,14,15,0
Company_E_3_15,4,1,3,0
Company_E_3_15,4,1,4,0
Company_E_3_15,4,1,8,0
Company_E_3_15,4,2,5,0
Company_E_3_15,4,3,5,0
Company_E_3_15,4,3,7,1
Company_E_3_15,4,3,14,0
Company_E_3_15,4,4,6,0
Company_E_3_15,4,4,8,0
Company_E_3_15,4,4,12,0
Company_E_3_15,4,5,7,0
Company_E_3_15,4,5,14,0
Company_E_3_15,4,6,7,0
Company_E_3_15,4,6,9,0
Company_E_3_15,4,6,15,0
Company_E_3_15,4,7,13,0
Company_E_3_15,4,8,9,0
Company_E_3_15,4,9,10,0
Company_E_3_15,4,10,11,0
Company_E_3_15,4,12,15,0
Company_E_3_15,4,13,14,0
Company_E_3_15,4,14,15,0
Company_E_3_15,5,1,3,0
Company_E_3_15,5,1,4,8
Company_E_3_15,5,1,8,0
Company_E_3_15,5,2,5,0
Company_E_3_15,5,3,5,0
Company_E_3_15,5,3,7,0
Company_E_3_15,5,3,14,0
Company_E_3_15,5,4,6,0
Company_E_3_15,5,4,8,0
Company_E_3_15,5,4,12,0
Company_E_3_15,5,5,7,0
Company_E_3_15,5,5,14,0
Company_E_3_15,5,6,7,0
Company_E_3_15,5,6,9,0
Company_E_3_15,5,6,15,0
Company_E_3_15,5,7,13,0
Company_E_3_15,5,8,9,0
Company_E_3_15,5,9,10,0
Company_E_3_15,5,10,11,0
Company_E_3_15,5,12,15,0
Company_E_3_15,5,13,14,0
Company_E_3_15,5,14,15,0
Company_E_3_15,6,1,3,0
Company_E_3_15,6,1,4,0
Company_E_3_15,6,1,8,0
Company_E_3_15,6,2,5,0
Company_E_3_15,6,3,5,0
Company_E_3_15,6,3,7,0
Company_E_3_15,6,3,14,0
Company_E_3_15,6,4,6,0
Company_E_3_15,6,4,8,0
Company_E_3_15,6,4,12,8
Company_E_3_15,6,5,7,0
Company_E_3_15,6,5,14,0
Company_E_3_15,6,6,7,0
Company_E_3_15,6,6,9,0
Company_E_3_15,6,6,15,1
Company_E_3_15,6,7,13,0
Company_E_3_15,6,8,9,0
Company_E_3_15,6,9,10,0
Company_E_3_15,6,10,11,0
Company_E_3_15,6,12,15,0
Company_E_3_15,6,13,14,0
Company_E_3_15,6,14,15,0
Company_E_3_15,7,1,3,0
Company_E_3_15,7,1,4,0
Company_E_3_15,7,1,8,0
Company_E_3_15,7,2,5,0
Company_E_3_15,7,3,5,0
Company_E_3_15,7,3,7,1
Company_E_3_15,7,3,14,0
Company_E_3_15,7,4,6,0
Company_E_3_15,7,4,8,0
Company_E_3_15,7,4,12,0
Company_E_3_15,7,5,7,0
Company_E_3_15,7,5,14,0
Company_E_3_15,7,6,7,0
Company_E_3_15,7,6,9,0
Company_E_3_15,7,6,15,0
Company_E_3_15,7,7,13,0
Company_E_3_15,7,8,9,0
Company_E_3_15,7,9,10,0
Company_E_3_15,7,10,11,0
Company_E_3_15,7,12,15,8
Company_E_3_15,7,13,14,0
Company_E_3_15,7,14,15,0
Company_E_3_15,8,1,3,0
Company_E_3_15,8,1,4,0
Company_E_3_15,8,1,8,0
Company_E_3_15,8,2,5,0
Company_E_3_15,8,3,5,0
Company_E_3_15,8,3,7,0
Company_E_3_15,8,3,14,0
Company_E_3_15,8,4,6,0
Company_E_3_15,8,4,8,0
Company_E_3_15,8,4,12,0
Company_E_3_15,8,5,7,0
Company_E_3_15,8,5,14,0
Company_E_3_15,8,6,7,0
Company_E_3_15,8,6,9,0
Company_E_3_15,8,6,15,0
Company_E_3_15,8,7,13,0
Company_E_3_15,8,8,9,0
Company_E_3_15,8,9,10,0
Company_E_3_15,8,10,11,0
Company_E_3_15,8,12,15,0
Company_E_3_15,8,13,14,0
Company_E_3_15,8,14,15,0
Company_E_3_15,9,1,3,0
Company_E_3_15,9,1,4,0
Company_E_3_15,9,1,8,0
Company_E_3_15,9,2,5,0
Company_E_3_15,9,3,5,0
Company_E_3_15,9,3,7,0
Company_E_3_15,9,3,14,0
Company_E_3_15,9,4,6,0
Company_E_3_15,9,4,8,0
Company_E_3_15,9,4,12,0
Company_E_3_15,9,5,7,0
Company_E_3_15,9,5,14,0
Company_E_3_15,9,6,7,0
Company_E_3_15,9,6,9,0
Company_E_3_15,9,6,15,1
Company_E_3_15,9,7,13,0
Company_E_3_15,9,8,9,0
Company_E_3_15,9,9,10,0
Company_E_3_15,9,10,11,0
Company_E_3_15,9,12,15,0
Company_E_3_15,9,13,14,0
Company_E_3_15,9,14,15,0
Company_E_3_15,10,1,3,0
Company_E_3_15,10,1,4,0
Company_E_3_15,10,1,8,0
Company_E_3_15,10,2,5,0
Company_E_3_15,10,3,5,0
Company_E_3_15,10,3,7,0
Company_E_3_15,10,3,14,0
Company_E_3_15,10,4,6,0
Company_E_3_15,10,4,8,0
Company_E_3_15,10,4,12,0
Company_E_3_15,10,5,7,0
Company_E_3_15,10,5,14,0
Company_E_3_15,10,6,7,0
Company_E_3_15,10,6,9,0
Company_E_3_15,10,6,15,0
Company_E_3_15,10,7,13,0
Company_E_3_15,10,8,9,0
Company_E_3_15,10,9,10,0
Company_E_3_15,10,10,11,0
Company_E_3_15,10,12,15,0
Company_E_3_15,10,13,14,0
Company_E_3_15,10,14,15,0
Company_E_3_15,11,1,3,0
Company_E_3_15,11,1,4,0
Company_E_3_15,11,1,8,0
Company_E_3_15,11,2,5,0
Company_E_3_15,11,3,5,0
Company_E_3_15,11,3,7,0
Company_E_3_15,11,3,14,0
Company_E_3_15,11,4,6,0
Company_E_3_15,11,4,8,0
Company_E_3_15,11,4,12,0
Company_E_3_15,11,5,7,0
Company_E_3_15,11,5,14,0
Company_E_3_15,11,6,7,0
Company_E_3_15,11,6,9,0
Company_E_3_15,11,6,15,0
Company_E_3_15,11,7,13,0
Company_E_3_15,11,8,9,0
Company_E_3_15,11,9,10,0
Company_E_3_15,11,10,11,0
Company_E_3_15,11,12,15,0
Company_E_3_15,11,13,14,0
Company_E_3_15,11,14,15,0
Company_E_3_15,12,1,3,0
Company_E_3_15,12,1,4,0
Company_E_3_15,12,1,8,0
Company_E_3_15,12,2,5,0
Company_E_3_15,12,3,5,0
Company_E_3_15,12,3,7,0
Company_E_3_15,12,3,14,0
Company_E_3_15,12,4,6,0
Company_E_3_15,12,4,8,0
Company_E_3_15,12,4,12,0
Company_E_3_15,12,5,7,0
Company_E_3_15,12,5,14,0
Company_E_3_15,12,6,7,0
Company_E_3_15,12,6,9,0
Company_E_3_15,12,6,15,0
Company_E_3_15,12,7,13,0
Company_E_3_15,12,8,9,0
Company_E_3_15,12,9,10,0
Company_E_3_15,12,10,11,0
Company_E_3_15,12,12,15,0
Company_E_3_15,12,13,14,0
Company_E_3_15,12,14,15,0
Company_E_3_15,13,1,3,0
Company_E_3_15,13,1,4,0
Company_E_3_15,13,1,8,0
Company_E_3_15,13,2,5,0
Company_E_3_15,13,3,5,0
Company_E_3_15,13,3,7,0
Company_E_3_15,13,3,14,0
Company_E_3_15,13,4,6,0
Company_E_3_15,13,4,8,0
Company_E_3_15,13,4,12,0
Company_E_3_15,13,5,7,0
Company_E_3_15,13,5,14,0
Company_E_3_15,13,6,7,0
Company_E_3_15,13,6,9,0
Company_E_3_15,13,6,15,0
Company_E_3_15,13,7,13,0
Company_E_3_15,13,8,9,0
Company_E_3_15,13,9,10,0
Company_E_3_15,13,10,11,0
Company_E_3_15,13,12,15,0
Company_E_3_15,13,13,14,0
Company_E_3_15,13,14,15,0
Company_E_3_15,14,1,3,0
Company_E_3_15,14,1,4,0
Company_E_3_15,14,1,8,0
Company_E_3_15,14,2,5,0
Company_E_3_15,14,3,5,0
Company_E_3_15,14,3,7,0
Company_E_3_15,14,3,14,0
Company_E_3_15,14,4,6,0
Company_E_3_15,14,4,8,0
Company_E_3_15,14,4,12,0
Company_E_3_15,14,5,7,0
Company_E_3_15,14,5,14,0
Company_E_3_15,14,6,7,0
Company_E_3_15,14,6,9,0
Company_E_3_15,14,6,15,0
Company_E_3_15,14,7,13,0
Company_E_3_15,14,8,9,0
Company_E_3_15,14,9,10,0
Company_E_3_15,14,10,11,0
Company_E_3_15,14,12,15,0
Company_E_3_15,14,13,14,0
Company_E_3_15,14,14,15,0
Company_F_9_2_a,1,1,3,0
Company_F_9_2_a,1,1,4,0
Company_F_9_2_a,1,1,8,0
Company_F_9_2_a,1,2,5,0
Company_F_9_2_a,1,3,5,0
Company_F_9_2_a,1,3,7,0
Company_F_9_2_a,1,3,14,0
Company_F_9_2_a,1,4,6,0
Company_F_9_2_a,1,4,8,0
Company_F_9_2_a,1,4,12,0
Company_F_9_2_a,1,5,7,0
Company_F_9_2_a,1,5,14,0
Company_F_9_2_a,1,6,7,0
Company_F_9_2_a,1,6,9,0
Company_F_9_2_a,1,6,15,0
Company_F_9_2_a,1,7,13,0
Company_F_9_2_a,1,8,9,0
Company_F_9_2_a,1,9,10,0
Company_F_9_2_a,1,10,11,0
Company_F_9_2_a,1,12,15,0
Company_F_9_2_a,1,13,14,0
Company_F_9_2_a,1,14,15,0
Company_F_9_2_a,2,1,3,0
Company_F_9_2_a,2,1,4,0
Company_F_9_2_a,2,1,8,0
Company_F_9_2_a,2,2,5,0
Company_F_9_2_a,2,3,5,0
Company_F_9_2_a,2,3,7,0
Company_F_9_2_a,2,3,14,0
Company_F_9_2_a,2,4,6,0
Company_F_9_2_a,2,4,8,0
Company_F_9_2_a,2,4,12,0
Company_F_9_2_a,2,5,7,0
Company_F_9_2_a,2,5,14,0
Company_F_9_2_a,2,6,7,11
Company_F_9_2_a,2,6,9,0
Company_F_9_2_a,2,6,15,0
Company_F_9_2_a,2,7,13,0
Company_F_9_2_a,2,8,9,0
Company_F_9_2_a,2,9,10,0
Company_F_9_2_a,2,10,11,0
Company_F_9_2_a,2,12,15,0
Company_F_9_2_a,2,13,14,0
Company_F_9_2_a,2,14,15,0
Company_F_9_2_a,3,1,3,9
Company_F_9_2_a,3,1,4,0
Company_F_9_2_a,3,1,8,0
Company_F_9_2_a,3,2,5,0
Company_F_9_2_a,3,3,5,0
Company_F_9_2_a,3,3,7,0
Company_F_9_2_a,3,3,14,0
Company_F_9_2_a,3,4,6,0
Company_F_9_2_a,3,4,8,0
Company_F_9_2_a,3,4,12,0
Company_F_9_2_a,3,5,7,0
Company_F_9_2_a,3,5,14,0
Company_F_9_2_a,3,6,7,10
Company_F_9_2_a,3,6,9,0
Company_F_9_2_a,3,6,15,0
Company_F_9_2_a,3,7,13,0
Company_F_9_2_a,3,8,9,0
Company_F_9_2_a,3,9,10,0
Company_F_9_2_a,3,10,11,0
Company_F_9_2_a,3,12,15,0
Company_F_9_2_a,3,13,14,0
Company_F_9_2_a,3,14,15,0
Company_F_9_2_a,4,1,3,2
Company_F_9_2_a,4,1,4,0
Company_F_9_2_a,4,1,8,0
Company_F_9_2_a,4,2,5,0
Company_F_9_2_a,4,3,5,10
Company_F_9_2_a,4,3,7,0
Company_F_9_2_a,4,3,14,0
Company_F_9_2_a,4,4,6,0
Company_F_9_2_a,4,4,8,0
Company_F_9_2_a,4,4,12,0
Company_F_9_2_a,4,5,7,0
Company_F_9_2_a,4,5,14,0
Company_F_9_2_a,4,6,7,10
Company_F_9_2_a,4,6,9,0
Company_F_9_2_a,4,6,15,0
Company_F_9_2_a,4,7,13,0
Company_F_9_2_a,4,8,9,0
Company_F_9_2_a,4,9,10,0
Company_F_9_2_a,4,10,11,0
Company_F_9_2_a,4,12,15,0
Company_F_9_2_a,4,13,14,0
Company_F_9_2_a,4,14,15,0
Company_F_9_2_a,5,1,3,3
Company_F_9_2_a,5,1,4,0
Company_F_9_2_a,5,1,8,0
Company_F_9_2_a,5,2,5,0
Company_F_9_2_a,5,3,5,2
Company_F_9_2_a,5,3,7,0
Company_F_9_2_a,5,3,14,0
Company_F_9_2_a,5,4,6,0
Company_F_9_2_a,5,4,8,0
Company_F_9_2_a,5,4,12,0
Company_F_9_2_a,5,5,7,0
Company_F_9_2_a,5,5,14,0
Company_F_9_2_a,5,6,7,0
Company_F_9_2_a,5,6,9,0
Company_F_9_2_a,5,6,15,0
Company_F_9_2_a,5,7,13,0
Company_F_9_2_a,5,8,9,0
Company_F_9_2_a,5,9,10,0
Company_F_9_2_a,5,10,11,0
Company_F_9_2_a,5,12,15,0
Company_F_9_2_a,5,13,14,0
Company_F_9_2_a,5,14,15,0
Company_F_9_2_a,6,1,3,0
Company_F_9_2_a,6,1,4,0
Company_F_9_2_a,6,1,8,0
Company_F_9_2_a,6,2,5,0
Company_F_9_2_a,6,3,5,3
Company_F_9_2_a,6,3,7,0
Company_F_9_2_a,6,3,14,0
Company_F_9_2_a,6,4,6,0
Company_F_9_2_a,6,4,8,0
Company_F_9_2_a,6,4,12,0
Company_F_9_2_a,6,5,7,0
Company_F_9_2_a,6,5,14,0
Company_F_9_2_a,6,6,7,0
Company_F_9_2_a,6,6,9,0
Company_F_9_2_a,6,6,15,0
Company_F_9_2_a,6,7,13,0
Company_F_9_2_a,6,8,9,0
Company_F_9_2_a,6,9,10,0
Company_F_9_2_a,6,10,11,0
Company_F_9_2_a,6,12,15,0
Company_F_9_2_a,6,13,14,0
Company_F_9_2_a,6,14,15,0
Company_F_9_2_a,7,1,3,0
Company_F_9_2_a,7,1,4,0
Company_F_9_2_a,7,1,8,0
Company_F_9_2_a,7,2,5,0
Company_F_9_2_a,7,3,5,0
Company_F_9_2_a,7,3,7,0
Company_F_9_2_a,7,3,14,0
Company_F_9_2_a,7,4,6,0
Company_F_9_2_a,7,4,8,0
Company_F_9_2_a,7,4,12,0
Company_F_9_2_a,7,5,7,0
Company_F_9_2_a,7,5,14,0
Company_F_9_2_a,7,6,7,0
Company_F_9_2_a,7,6,9,0
Company_F_9_2_a,7,6,15,0
Company_F_9_2_a,7,7,13,0
Company_F_9_2_a,7,8,9,0
Company_F_9_2_a,7,9,10,0
Company_F_9_2_a,7,10,11,0
Company_F_9_2_a,7,12,15,0
Company_F_9_2_a,7,13,14,0
Company_F_9_2_a,7,14,15,0
Company_F_9_2_a,8,1,3,0
Company_F_9_2_a,8,1,4,0
Company_F_9_2_a,8,1,8,0
Company_F_9_2_a,8,2,5,0
Company_F_9_2_a,8,3,5,0
Company_F_9_2_a,8,3,7,0
Company_F_9_2_a,8,3,14,0
Company_F_9_2_a,8,4,6,0
Company_F_9_2_a,8,4,8,0
Company_F_9_2_a,8,4,12,0
Company_F_9_2_a,8,5,7,0
Company_F_9_2_a,8,5,14,0
Company_F_9_2_a,8,6,7,0
Company_F_9_2_a,8,6,9,0
Company_F_9_2_a,8,6,15,0
Company_F_9_2_a,8,7,13,0
Company_F_9_2_a,8,8,9,0
Company_F_9_2_a,8,9,10,0
Company_F_9_2_a,8,10,11,0
Company_F_9_2_a,8,12,15,0
Company_F_9_2_a,8,13,14,0
Company_F_9_2_a,8,14,15,0
Company_F_9_2_a,9,1,3,0
Company_F_9_2_a,9,1,4,0
Company_F_9_2_a,9,1,8,0
Company_F_9_2_a,9,2,5,0
Company_F_9_2_a,9,3,5,0
Company_F_9_2_a,9,3,7,0
